Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
1.605953999999999837e+01,5.751075000000000159e+01,1.579745999999999917e+01,1.143379000000000012e+01,2.729548000000000130e+01,1.977111000000000018e+01,6.114318000000000097e+01,9.480645000000000877e+00,6.597266999999999371e+01,1.233103999999999978e+01,3.528844000000000136e+01,6.168207999999999913e+01,4.069640999999999842e+00,9.389723999999999293e+00,6.759232000000000085e+01,8.362682999999999822e+01,6.510836999999999364e+01,8.439101000000000852e+00,9.861298999999999637e+01,6.446197999999999695e+01,3.960479999999999734e+01,2.189836999999999989e+01,9.706291000000000224e+00,3.397947999999999968e+00
1.611811000000000149e+01,5.772458999999999918e+01,1.576646000000000036e+01,1.143865000000000087e+01,2.742499000000000109e+01,1.970954000000000050e+01,6.107292999999999950e+01,9.481555000000000177e+00,6.609399000000000513e+01,1.258004999999999995e+01,3.522852999999999923e+01,6.150719000000000136e+01,4.064986000000000210e+00,9.313589000000000340e+00,6.894812000000000296e+01,8.366329000000000349e+01,6.625042999999999438e+01,8.437573000000000434e+00,9.861679999999999779e+01,6.444320999999999344e+01,3.958431000000000211e+01,2.187828999999999979e+01,9.707824000000000453e+00,3.398057999999999801e+00
1.619082999999999828e+01,5.795192999999999728e+01,1.574128999999999934e+01,1.145982000000000056e+01,2.758371999999999957e+01,1.965251999999999910e+01,6.105066000000000059e+01,9.502748999999999668e+00,6.624720000000000653e+01,1.282624000000000031e+01,3.515377000000000152e+01,6.139399000000000228e+01,4.070528999999999620e+00,9.250524000000000413e+00,7.026972000000000662e+01,8.379789999999999850e+01,6.739939999999999998e+01,8.444928000000000878e+00,9.871103999999999701e+01,6.447379999999999711e+01,3.959817999999999927e+01,2.187909000000000148e+01,9.704784000000000077e+00,3.401412000000000102e+00
1.626240999999999914e+01,5.817457999999999885e+01,1.571756000000000064e+01,1.147799999999999976e+01,2.772897999999999996e+01,1.956346999999999881e+01,6.098123999999999967e+01,9.521831000000000600e+00,6.633899999999999864e+01,1.305574000000000012e+01,3.504762000000000199e+01,6.119031999999999982e+01,4.073770999999999809e+00,9.181525000000000603e+00,7.144267000000000678e+01,8.378440999999999406e+01,6.836305000000000121e+01,8.437753999999999976e+00,9.867870999999999526e+01,6.445579999999999643e+01,3.955236000000000018e+01,2.184523000000000081e+01,9.691710000000000491e+00,3.398967999999999989e+00
1.633560999999999908e+01,5.836872999999999934e+01,1.569154999999999944e+01,1.148354999999999926e+01,2.786861000000000033e+01,1.947260999999999953e+01,6.090422000000000224e+01,9.540286999999999296e+00,6.638397000000000503e+01,1.328334000000000081e+01,3.495286999999999722e+01,6.090131000000000228e+01,4.080629000000000062e+00,9.121886999999999190e+00,7.250815000000000055e+01,8.375131000000000370e+01,6.922059000000000140e+01,8.427645000000000053e+00,9.860934000000000310e+01,6.440998999999999342e+01,3.948272000000000048e+01,2.179427000000000092e+01,9.666662000000000532e+00,3.393387000000000153e+00
1.641906000000000176e+01,5.859702000000000055e+01,1.567111000000000054e+01,1.149640999999999913e+01,2.802246999999999844e+01,1.938053000000000026e+01,6.086860999999999677e+01,9.570112999999999204e+00,6.644462000000000046e+01,1.351052999999999926e+01,3.482338000000000022e+01,6.060858999999999952e+01,4.090338000000000029e+00,9.065941999999999723e+00,7.351945000000000618e+01,8.370731000000000677e+01,7.002951000000000192e+01,8.426095999999999364e+00,9.860927999999999827e+01,6.437900000000000489e+01,3.942282000000000153e+01,2.173941999999999908e+01,9.640233000000000274e+00,3.388681000000000054e+00
1.650557999999999836e+01,5.880619999999999692e+01,1.565302999999999933e+01,1.151371999999999929e+01,2.818086999999999875e+01,1.925046999999999997e+01,6.081687000000000154e+01,9.590979000000000809e+00,6.650302000000000646e+01,1.373395000000000010e+01,3.469868999999999915e+01,6.031566999999999723e+01,4.098734000000000322e+00,9.011922000000000210e+00,7.444750000000000512e+01,8.364207000000000392e+01,7.081598999999999933e+01,8.427735999999999450e+00,9.858138999999999896e+01,6.431063000000000329e+01,3.936045000000000016e+01,2.168540000000000134e+01,9.615524999999999878e+00,3.383661000000000030e+00
1.658369000000000071e+01,5.903918000000000177e+01,1.563307000000000002e+01,1.152169999999999916e+01,2.838749999999999929e+01,1.915547000000000111e+01,6.075932999999999851e+01,9.626495000000000246e+00,6.656353000000000009e+01,1.394885000000000019e+01,3.460669999999999646e+01,6.007596000000000203e+01,4.106053000000000175e+00,8.967876999999999654e+00,7.535048000000000457e+01,8.366670000000000584e+01,7.162717000000000667e+01,8.419976000000000127e+00,9.859220999999999435e+01,6.428172999999999604e+01,3.932719000000000165e+01,2.164074000000000098e+01,9.596617000000000175e+00,3.380895000000000206e+00
1.665886000000000067e+01,5.924873999999999796e+01,1.560524000000000022e+01,1.152999999999999936e+01,2.859453999999999851e+01,1.908558999999999983e+01,6.068332999999999799e+01,9.657709999999999795e+00,6.652125999999999806e+01,1.415820000000000078e+01,3.448076999999999970e+01,5.987380999999999887e+01,4.111009000000000135e+00,8.899791000000000452e+00,7.613742999999999483e+01,8.359731999999999630e+01,7.237381999999999493e+01,8.418725999999999487e+00,9.854783999999999367e+01,6.422444000000000131e+01,3.924786000000000286e+01,2.160125999999999991e+01,9.570610000000000284e+00,3.375322000000000155e+00
1.674079000000000050e+01,5.948208000000000339e+01,1.560299999999999976e+01,1.154313999999999929e+01,2.882452999999999932e+01,1.898460999999999999e+01,6.061695000000000277e+01,9.671953999999999496e+00,6.653521999999999537e+01,1.436698999999999948e+01,3.441926999999999737e+01,5.970555000000000234e+01,4.112534000000000134e+00,8.845266000000000517e+00,7.692431999999999448e+01,8.365027999999999508e+01,7.317355000000000587e+01,8.421514999999999418e+00,9.854527000000000214e+01,6.422750000000000625e+01,3.922968999999999795e+01,2.156180000000000163e+01,9.561863000000000667e+00,3.376402000000000125e+00
1.683288999999999902e+01,5.970246999999999815e+01,1.558566000000000074e+01,1.156057000000000023e+01,2.906152000000000157e+01,1.893577000000000155e+01,6.056067000000000178e+01,9.721413000000000082e+00,6.653164999999999907e+01,1.456645999999999930e+01,3.431707999999999714e+01,5.953782999999999959e+01,4.118068000000000062e+00,8.786353000000000080e+00,7.766639999999999588e+01,8.368399999999999750e+01,7.388827999999999463e+01,8.412620999999999682e+00,9.856918000000000291e+01,6.418289000000000044e+01,3.919599999999999795e+01,2.154460999999999871e+01,9.548206000000000415e+00,3.374064000000000174e+00
1.692109999999999914e+01,5.992269000000000290e+01,1.558339999999999925e+01,1.157137999999999955e+01,2.930884000000000000e+01,1.885317999999999827e+01,6.046329000000000065e+01,9.755748000000000530e+00,6.653927000000000191e+01,1.476740999999999993e+01,3.423602999999999952e+01,5.939661999999999864e+01,4.124279999999999724e+00,8.748293000000000319e+00,7.836423999999999523e+01,8.369469999999999743e+01,7.459600000000000364e+01,8.414229999999999876e+00,9.857582999999999629e+01,6.420826999999999884e+01,3.916613000000000255e+01,2.151840999999999937e+01,9.540487000000000606e+00,3.372595000000000010e+00
1.700600999999999985e+01,6.014920999999999651e+01,1.558417000000000030e+01,1.157685000000000031e+01,2.956757999999999953e+01,1.878966000000000136e+01,6.037810000000000343e+01,9.783246000000000109e+00,6.650732000000000710e+01,1.497103000000000073e+01,3.416268000000000171e+01,5.921627999999999759e+01,4.126466999999999885e+00,8.688250999999999280e+00,7.899173999999999296e+01,8.371142999999999290e+01,7.528900000000000148e+01,8.424778999999999129e+00,9.856583999999999435e+01,6.418513000000000090e+01,3.913226000000000226e+01,2.148740000000000094e+01,9.529552000000000689e+00,3.372536999999999896e+00
1.709102999999999994e+01,6.036384999999999934e+01,1.559160999999999930e+01,1.158785999999999916e+01,2.984478999999999971e+01,1.873123000000000005e+01,6.027000000000000313e+01,9.824033000000000015e+00,6.646693000000000495e+01,1.517145999999999972e+01,3.407811000000000234e+01,5.906584000000000145e+01,4.131442999999999977e+00,8.636478000000000321e+00,7.957262000000000057e+01,8.375542000000000087e+01,7.593704999999999927e+01,8.424595999999999307e+00,9.856194000000000699e+01,6.415536000000000172e+01,3.909904999999999831e+01,2.146368999999999971e+01,9.514150000000000773e+00,3.372526999999999830e+00
1.717904000000000053e+01,6.057426000000000244e+01,1.559801000000000037e+01,1.159667999999999921e+01,3.013025000000000020e+01,1.865717000000000070e+01,6.017271000000000214e+01,9.867587999999999582e+00,6.645365999999999929e+01,1.537528999999999968e+01,3.399036000000000257e+01,5.892631000000000085e+01,4.133113999999999955e+00,8.594739999999999824e+00,8.013097000000000492e+01,8.377231000000000449e+01,7.657310999999999979e+01,8.434621999999999176e+00,9.854345999999999606e+01,6.415228000000000463e+01,3.906087999999999738e+01,2.144897999999999882e+01,9.501474999999999227e+00,3.370753999999999806e+00
1.727655000000000030e+01,6.081857000000000113e+01,1.561378000000000021e+01,1.160472999999999999e+01,3.044445999999999941e+01,1.859620999999999924e+01,6.009790999999999883e+01,9.912178000000000822e+00,6.646760000000000446e+01,1.558543000000000056e+01,3.392000999999999777e+01,5.880156999999999812e+01,4.138253999999999877e+00,8.541014999999999802e+00,8.069998999999999967e+01,8.383387999999999352e+01,7.721725999999999601e+01,8.444112999999999758e+00,9.857303000000000281e+01,6.416778999999999655e+01,3.904648999999999859e+01,2.143580000000000041e+01,9.496396999999999977e+00,3.370843999999999951e+00
1.735582000000000136e+01,6.102461000000000269e+01,1.563681000000000054e+01,1.160220999999999947e+01,3.073269000000000162e+01,1.853390999999999877e+01,5.997424000000000177e+01,9.963329999999999131e+00,6.642243999999999460e+01,1.578062000000000076e+01,3.383014000000000010e+01,5.862335999999999814e+01,4.139148999999999745e+00,8.484187000000000367e+00,8.118631999999999493e+01,8.383513999999999555e+01,7.775615999999999417e+01,8.449127000000000720e+00,9.858328000000000202e+01,6.414996999999999616e+01,3.901545000000000130e+01,2.140991999999999962e+01,9.483221000000000345e+00,3.368720999999999854e+00
1.745248000000000133e+01,6.123637000000000086e+01,1.566835000000000022e+01,1.160810999999999993e+01,3.107340999999999909e+01,1.847814999999999941e+01,5.989497000000000071e+01,1.000075000000000003e+01,6.642503000000000668e+01,1.599227999999999916e+01,3.377118999999999716e+01,5.848935000000000173e+01,4.148531000000000191e+00,8.438694999999999169e+00,8.167561000000000604e+01,8.390318999999999505e+01,7.832067999999999586e+01,8.462063000000000557e+00,9.859865999999999531e+01,6.417033000000000698e+01,3.901406999999999670e+01,2.138821000000000083e+01,9.474178000000000210e+00,3.369822999999999791e+00
1.753508000000000067e+01,6.142987000000000108e+01,1.569543999999999961e+01,1.161273000000000089e+01,3.140083999999999875e+01,1.841807999999999979e+01,5.977913999999999817e+01,1.005361000000000082e+01,6.639059000000000310e+01,1.619634999999999891e+01,3.368410999999999689e+01,5.834187000000000012e+01,4.151990999999999765e+00,8.394168000000000518e+00,8.210098000000000695e+01,8.390681999999999618e+01,7.885786000000000229e+01,8.477593999999999852e+00,9.859403000000000361e+01,6.412937999999999761e+01,3.897925000000000040e+01,2.136696999999999846e+01,9.468386999999999887e+00,3.368873999999999924e+00
1.762947000000000131e+01,6.162174000000000262e+01,1.573070000000000057e+01,1.161942999999999948e+01,3.173028000000000048e+01,1.838074999999999903e+01,5.967792000000000030e+01,1.010144999999999982e+01,6.638478999999999530e+01,1.641422999999999988e+01,3.363436999999999699e+01,5.821650999999999954e+01,4.154370000000000118e+00,8.343325000000000102e+00,8.251418999999999926e+01,8.395005999999999347e+01,7.936151999999999873e+01,8.487337000000000131e+00,9.860670000000000357e+01,6.413166999999999973e+01,3.895927999999999969e+01,2.134009999999999962e+01,9.462790000000000035e+00,3.369838999999999807e+00
1.770544999999999902e+01,6.178455999999999904e+01,1.576501000000000019e+01,1.161435999999999957e+01,3.206324999999999648e+01,1.831494999999999962e+01,5.953443999999999647e+01,1.015911999999999971e+01,6.634414999999999907e+01,1.661923000000000172e+01,3.356898999999999944e+01,5.805978000000000350e+01,4.155249000000000414e+00,8.297784999999999300e+00,8.287332999999999572e+01,8.397648999999999830e+01,7.983783999999999992e+01,8.498891000000000417e+00,9.858465999999999951e+01,6.409118999999999744e+01,3.893511000000000166e+01,2.130840999999999852e+01,9.447744000000000142e+00,3.369451999999999892e+00
1.779287000000000063e+01,6.198362000000000194e+01,1.581319000000000052e+01,1.161569000000000074e+01,3.241219999999999857e+01,1.827899999999999991e+01,5.943972000000000122e+01,1.021447000000000038e+01,6.634117999999999427e+01,1.684383000000000052e+01,3.354556000000000182e+01,5.797361000000000075e+01,4.161712999999999774e+00,8.251842999999999151e+00,8.326484999999999559e+01,8.401621000000000095e+01,8.035372999999999877e+01,8.513725000000000875e+00,9.858172000000000423e+01,6.408571999999999491e+01,3.890632000000000090e+01,2.130268999999999835e+01,9.445000000000000284e+00,3.370086000000000137e+00
1.787706999999999979e+01,6.218348999999999904e+01,1.586167999999999978e+01,1.162339000000000055e+01,3.276435000000000031e+01,1.824125000000000085e+01,5.936124000000000223e+01,1.027219999999999978e+01,6.634187000000000012e+01,1.706460999999999828e+01,3.351512999999999920e+01,5.785408000000000328e+01,4.166258000000000017e+00,8.222106999999999388e+00,8.362588999999999828e+01,8.405070000000000618e+01,8.084288999999999703e+01,8.543869000000000824e+00,9.862882999999999356e+01,6.409865000000000634e+01,3.889184999999999803e+01,2.129623000000000133e+01,9.446065000000000822e+00,3.371842000000000006e+00
1.796244000000000085e+01,6.235076999999999714e+01,1.591480999999999923e+01,1.162383999999999951e+01,3.310663999999999874e+01,1.820392999999999972e+01,5.926832000000000278e+01,1.034000999999999948e+01,6.634327999999999292e+01,1.728757999999999839e+01,3.349036999999999864e+01,5.775994000000000028e+01,4.171443000000000012e+00,8.184919000000000722e+00,8.393770999999999560e+01,8.410406000000000404e+01,8.127044999999999675e+01,8.562186999999999770e+00,9.866637000000000057e+01,6.410797999999999774e+01,3.887731999999999744e+01,2.127554999999999907e+01,9.441663999999999390e+00,3.371998000000000051e+00
1.804354000000000013e+01,6.251326000000000249e+01,1.596147999999999989e+01,1.161979999999999968e+01,3.344543999999999784e+01,1.820017999999999958e+01,5.917526999999999759e+01,1.039386999999999972e+01,6.635779999999999745e+01,1.752233000000000018e+01,3.346079000000000292e+01,5.762769000000000119e+01,4.168904999999999639e+00,8.144536999999999694e+00,8.423108999999999469e+01,8.414875999999999578e+01,8.164945000000000164e+01,8.570332999999999757e+00,9.861848000000000525e+01,6.408596000000000004e+01,3.884734000000000265e+01,2.126012000000000057e+01,9.428027999999999409e+00,3.371214999999999851e+00
1.811919999999999931e+01,6.265435000000000088e+01,1.601408999999999949e+01,1.162583000000000055e+01,3.376048999999999722e+01,1.816518999999999906e+01,5.907685000000000031e+01,1.045829999999999949e+01,6.636145999999999390e+01,1.775022999999999840e+01,3.343437000000000126e+01,5.749643999999999977e+01,4.178773999999999766e+00,8.109303999999999846e+00,8.451097000000000037e+01,8.413746999999999332e+01,8.200657999999999959e+01,8.602655999999999636e+00,9.863979000000000497e+01,6.406471999999999412e+01,3.882500999999999891e+01,2.122774000000000072e+01,9.415677000000000518e+00,3.370194999999999830e+00
1.819761000000000095e+01,6.279655999999999949e+01,1.606531000000000020e+01,1.162041999999999931e+01,3.407844000000000051e+01,1.810118999999999900e+01,5.899141999999999797e+01,1.052398999999999951e+01,6.637475000000000591e+01,1.798423999999999978e+01,3.344494999999999862e+01,5.737637000000000143e+01,4.181750000000000078e+00,8.086956000000000699e+00,8.475162000000000262e+01,8.411256000000000199e+01,8.231928000000000623e+01,8.620900000000000674e+00,9.860214000000000567e+01,6.404404999999999859e+01,3.878717000000000326e+01,2.120287000000000077e+01,9.405805000000000859e+00,3.371087999999999862e+00
